novel,name,description,importance
《七剑下天山》,程通,“铁塔”，天地会首领。,other
《七剑下天山》,通明和尚,“怪头陀”，鲁王旧部。,other
《七剑下天山》,武元英,终南派名宿，武家庄庄主。,other
《七剑下天山》,武成化,武元英的小儿子。,other
《七剑下天山》,杨一维,天地会中的智囊。,other
《七剑下天山》,华紫山,天地会副舵主。,other
《七剑下天山》,阎中天,康熙的心腹死士。,other
《七剑下天山》,金崖,尚可喜的使者。,other
《七剑下天山》,张青原,李来亨手下将领。,other
《七剑下天山》,蒋壮,张青原的副手。,other
《七剑下天山》,石天成,叶云荪的二徒弟，后拜卓一航为师。,other
《七剑下天山》,竹君,石天成之女，桂仲明之妹。,other
《七剑下天山》,于中,石天成之徒。,other
《七剑下天山》,张元振,“八方刀”，陕西独脚大盗。,other
《七剑下天山》,陶宏,“黑煞神”，陕西独脚大盗。,other
《七剑下天山》,罗达,川北眉山寨主。,other
《七剑下天山》,达三公,石砥土司。,other
《七剑下天山》,卢大楞子,青阳帮舵主，峨嵋派俗家弟子。,other
《七剑下天山》,石大娘,叶云荪之女，石天成之妻。,other
《七剑下天山》,韩荆,川东武林之雄，曾是李定国手下“四杰”之一。,other
《七剑下天山》,贺万方,巧手匠人。,other
《七剑下天山》,朱天木,李定国手下“四杰”之一。,other
《七剑下天山》,杨青波,李定国手下“四杰”之一。,other
《七剑下天山》,孟武威,南京武威镖局的镖头。,other
《七剑下天山》,孟坚,孟武威之子。,other
《七剑下天山》,紫菊,苏州城的歌女。,other
《七剑下天山》,三公主,顺治的三女儿。,other
《七剑下天山》,石振飞,“蹑云剑”，北五省的老镖头，京城武林领袖。,other
《七剑下天山》,辛龙子,卓一航之徒，石天成的师弟。,other
《七剑下天山》,悟性,服侍晦明禅师的香火僧人。,other
《七剑下天山》,麦盖提,杨云骢的盟弟，哈萨克族有名的勇士。,other
《七剑下天山》,伊士达,杨云骢的盟弟，哈萨克族有名的勇士。,other
《七剑下天山》,曼玲娜,麦盖提之妻。,other
《七剑下天山》,孟曼丽丝,孟禄之女，呼克济的恋人。,other
《七剑下天山》,呼克济,哈萨克的酋长。,other
《七剑下天山》,周青,清军世袭武士。,other
《七剑下天山》,马方,回人，清军卫士。,other
《七剑下天山》,玄真,武当掌门，黄叶道人之徒。,other
《七剑下天山》,何绿华,白石道人之女。,other
《七剑下天山》,玄通,玄真的师弟。,other
《七剑下天山》,玄觉,玄真的师弟。,other
《七剑下天山》,三、反派人物,,other
《七剑下天山》,纽祜卢,“铁掌”，多铎的师叔，齐真君之徒。,other
《七剑下天山》,楚昭南,“游龙剑”，晦明禅师的二徒弟，吴三桂的“王府三杰”之一，后成为清廷禁卫军统领。,other
《七剑下天山》,玄烨,康熙皇帝，顺治之子。,other
《七剑下天山》,张承斌,禁卫军副统领兼神策营总管。,other
《七剑下天山》,吴三桂,“平西王”，引清兵入关的大汉奸。,other
《七剑下天山》,张天蒙,吴三桂的心腹，“王府三杰”之一。,other
《七剑下天山》,古天亮,河南点穴名家，大内高手。,other
《七剑下天山》,郝大绶,大内卫士。,other
《七剑下天山》,邱东洛,齐真君的三徒弟。,other
《七剑下天山》,张魁,,other
《七剑下天山》,彭昆林,,other
《七剑下天山》,郝继明,,other
《七剑下天山》,保柱,吴三桂的虎将。,other
《七剑下天山》,范铮,吴三桂的“王府三杰”之一。,other
《七剑下天山》,焦霸,“八臂哪吒”，大内卫士。,other
《七剑下天山》,张一虎,葛中龙的大徒弟，五龙帮的首领。,other
《七剑下天山》,李二豹,葛中龙的二徒弟，五龙帮的首领。,other
《七剑下天山》,赵三麒,葛中龙的三徒弟，五龙帮的首领。,other
《七剑下天山》,钱四麟,葛中龙的四徒弟，五龙帮的首领。,other
《七剑下天山》,唐五熊,葛中龙的五徒弟，五龙帮的首领。,other
《七剑下天山》,洪涛,川陕总督府的卫士。,other
《七剑下天山》,焦直,川陕总督府的卫士。,other
《七剑下天山》,王刚,大内高手。,other
《七剑下天山》,申天虎,大内高手。,other
《七剑下天山》,申天豹,大内高手，申天虎之弟。,other
《七剑下天山》,郝飞凤,“人妖”，“江北三魔”之首，铁扇帮香主。,other
《七剑下天山》,沙无定,“江北三魔”之一。,other
《七剑下天山》,柳大雄,“江北三魔”之末。,other
《七剑下天山》,尚云亭,铁扇帮帮主。,other
《七剑下天山》,陆明,纳兰明珠府中的武士。,other
《七剑下天山》,陆亮,纳兰明珠府中的武士，陆明之弟。,other
《七剑下天山》,胡天柱,禁卫军高手。,other
《七剑下天山》,成天挺,“铁笔判官”，内廷侍卫第一高手。,other
《七剑下天山》,郑铁牌,内廷侍卫。,other
《七剑下天山》,齐真君,长白山派开山祖师，清宫侍卫统领。,other
《七剑下天山》,柳西岩,齐真君之徒。,other
《七剑下天山》,刁四福,,other
《七剑下天山》,郑大锟,成天挺的副手。,other
《七剑下天山》,连三虎,成天挺的副手。,other
《七剑下天山》,孟禄,喀达尔族的酋长。,other
《七剑下天山》,天蒙禅师,天龙禅师的师弟。,other
《七剑下天山》,孟山,孟禄之子。,other
《七剑下天山》,天雄上人,天蒙禅师的师弟。,other
《七剑下天山》,桑乾,“西域三妖”中的大妖。,other
《七剑下天山》,桑弧,“西域三妖”中的二妖。,other
《七剑下天山》,桑仁,“西域三妖”中的三妖。,other
《七剑下天山》,四、提到人物,,other
《七剑下天山》,纳兰秀吉,杭州总兵。,other
《七剑下天山》,多尔衮,顺治的叔父。,other
《七剑下天山》,卓一航,武当名宿，数十年前的武当掌门。,other
《七剑下天山》,冒辟疆,明末清初的大名士。,other
《七剑下天山》,董小宛,江南才女，冒辟疆的侍姬，顺治的贵妃。,other
《七剑下天山》,洪承畴,,other
《七剑下天山》,吴梅村,诗人，先帝宠爱的文学侍丛之臣。,other
《七剑下天山》,张煌言,抗清名将，统率鲁王全军的主帅。,other
《七剑下天山》,张名振,拥立鲁王的抗清军民。,other
《七剑下天山》,陈锦,多铎麾下的大将。,other
《七剑下天山》,刘精一,鲁王部下的大将。,other
《七剑下天山》,单思南,明代剑术名家，傅青主的师兄，刘郁芳的义父。,other
《七剑下天山》,纳兰明珠,当朝宰相。,other
《七剑下天山》,尚可喜,“平南王”，降清的明朝叛臣。,other
《七剑下天山》,耿仲明,“靖南王”，降清的明朝叛臣。,other
《七剑下天山》,耿精忠,耿仲明之孙，继承“靖南王”之位。,other
《七剑下天山》,尚之信,尚可喜之子。,other
《七剑下天山》,赵良栋,川陕总督。,other
《七剑下天山》,达摩,南北朝时期自印度来华的高僧，“禅宗”的创立者。,other
《七剑下天山》,李本深,安西将军。,other
《七剑下天山》,朱国治,云南巡抚。,other
《七剑下天山》,李来亨,率领李自成残部的总头目，李锦的养子，李思永之兄。,other
《七剑下天山》,李锦,李自成的侄儿。,other
《七剑下天山》,桂天澜,李定国手下“四杰”之一，桂仲明的养父，叶云荪的大徒弟。,other
《七剑下天山》,罗森,四川巡抚。,other
《七剑下天山》,葛中龙,滇南老武师。,other
《七剑下天山》,吴世璠,吴三桂之孙。,other
《七剑下天山》,叶云荪,川中大侠。,other
《七剑下天山》,李定国,张献中手下大将。,other
《七剑下天山》,孙可望,张献中手下大将，后降清。,other
《七剑下天山》,张献忠,李自成的结义兄弟。,other
《七剑下天山》,洪四把子,申天虎、申天豹之师。,other
《七剑下天山》,熊延弼,明朝辽东经略。,other
《七剑下天山》,朱由榔,桂王，明神宗之孙。,other
《七剑下天山》,天龙禅师,西藏天龙派的开山祖师。,other
《七剑下天山》,黄叶道人,卓一航的师叔,other
《七剑下天山》,白石道人,卓一航的师叔,other
《七剑下天山》,王辅臣,吴三桂的大将。,other
《七剑下天山》,祺祯,三公主的大姐夫。,other
《七剑下天山》,唐努,罗布族老英雄，哈玛雅之父。,other
《七剑下天山》,押不卢,草原歌手，曾是哈玛雅的恋人，后叛变降清。,other
《七剑下天山》,格钦努,一等侍卫总管。,other
《七剑下天山》,无住禅师,,other
《七剑下天山》,呼图努克,清军大将。,other
《七剑下天山》,格济,成亲王，清军统帅。,other
《七剑下天山》,允禵,康熙第十四子。,other
《七剑下天山》,吴汉槎,顾梁汾、纳兰容若之友。,other
《七剑下天山》,顾梁汾,吴汉槎、纳兰容若之友,other
《七剑下天山》,博济,清军将领。,other
《七剑下天山》,王栋,,other
《七剑下天山》,张材,,other
《女帝奇英传》,李逸,“天山剑客”，李建成之孙，尉迟炯之徒。,main
《女帝奇英传》,武玄霜,武则天的侄女，裴琼香之徒。,main
《女帝奇英传》,上官婉儿,上官庭芝之女，上官均量之徒，后成为武则天的记室。,main
《女帝奇英传》,长孙璧,长孙均量之女，李逸之妻。,main
《女帝奇英传》,武曌,武则天，中国第一个女皇帝。,main
《女帝奇英传》,长孙泰,长孙均量之子，长孙璧之兄，后成为禁卫军军官。,other
《女帝奇英传》,长孙均量,“四大剑客”之一，前朝老臣，曾做过御前检点，不满武则天而隐居。,other
《女帝奇英传》,郑温,御史大夫，长孙均量之友。,other
《女帝奇英传》,李元,保护郑温的镖师。,other
《女帝奇英传》,李贤,废太子，武则天的次子。,other
《女帝奇英传》,张老三,村民。,other
《女帝奇英传》,马元通,“巴山耕隐”。,other
《女帝奇英传》,孟秋元,河南卫城的庄主。,other
《女帝奇英传》,谷神翁,前任武林盟主，尉迟炯的八拜之交，“四大剑客”之一。,other
《女帝奇英传》,雄巨鼎,“赛元霸”，山东饮马川的寨主。,other
《女帝奇英传》,东方白,“阎王扇”。,other
《女帝奇英传》,黄鹤道人,洛阳白马观观主。,other
《女帝奇英传》,青松道人,黄鹤道人的师弟。,other
《女帝奇英传》,阳镜明,太湖隐侠。,other
《女帝奇英传》,朱冠吾,参加英雄大会的群雄之一。,other
《女帝奇英传》,明珠,武玄霜的丫环。,other
《女帝奇英传》,如意,武玄霜的丫环。,other
《女帝奇英传》,龙绍圣,谷神翁之徒。,other
《女帝奇英传》,单天雄,洪泽帮帮主。,other
《女帝奇英传》,农家逸,归云庄主。,other
《女帝奇英传》,符不疑,“四大剑客”之首。,other
《女帝奇英传》,狄仁杰,一代名臣，曾做过大理丞。,other
《女帝奇英传》,郑十三娘,上官婉儿之母。,other
《女帝奇英传》,夏侯坚,“金针国手”，裴琼香的知己。,other
《女帝奇英传》,张之奇,“病尉迟”，应试神武营卫士的少年武士。,other
《女帝奇英传》,章大缓,龙骑都尉。,other
《女帝奇英传》,李明之,原名“黑齿明之”，神武营都尉。,other
《女帝奇英传》,秦堪,神武营三大高手之一。,other
《女帝奇英传》,张挺,神武营三大高手之一。,other
《女帝奇英传》,西门霸,神武营三大高手之一。,other
《女帝奇英传》,白元化,神武营卫士。,other
《女帝奇英传》,巴康,维族人。,other
《女帝奇英传》,李希敏,李逸之子，后来成为名满天下的大侠。,other
《女帝奇英传》,裴叔度,裴琼香之侄，武玄霜的师兄。,other
《女帝奇英传》,卡洛丝,突厥一属国的公主。,other
《女帝奇英传》,沙尔海,卡洛丝的情人。,other
《女帝奇英传》,鲁哈扎儿,突厥御前巴图鲁。,other
《女帝奇英传》,默啜,突厥太师。,other
《女帝奇英传》,昌钦,吐蕃喇嘛。,other
《女帝奇英传》,宇文清,长安西门校尉。,other
《女帝奇英传》,三，反派人物,,other
《女帝奇英传》,恶行者,天恶道人之徒，毒观音的师兄。,other
《女帝奇英传》,毒观音,天恶道人之徒。,other
《女帝奇英传》,程务甲,丘神勋帐下的左军都尉，程务挺的兄弟。,other
《女帝奇英传》,韩荣,丘神勋帐下先行官。,other
《女帝奇英传》,天恶道人,“域外三凶”之一。,other
《女帝奇英传》,程通,裴炎的家丁。,other
《女帝奇英传》,裴昌,裴炎之弟。,other
《女帝奇英传》,熊白山,裴炎的管家，绿林大盗出身。,other
《女帝奇英传》,周大年,湖南新化县名武师，后成为太平公主的心腹武士。,other
《女帝奇英传》,崔仲元,谢补之的首徒，后成为太平公主的心腹武士。,other
《女帝奇英传》,南宫尚,长孙均量的世侄，伏虎帮副帮主。,other
《女帝奇英传》,程达苏,伏虎帮帮主。,other
《女帝奇英传》,程建男,程达苏之子，后投靠武承嗣。,other
《女帝奇英传》,去孽,俗名“杨钊”，伏虎帮的喽罗，后升为小头目。,other
《女帝奇英传》,武承嗣,魏王，武则天之侄，武玄霜的堂兄。,other
《女帝奇英传》,祝见章,武承嗣的亲信。,other
《女帝奇英传》,封牧野,武承嗣的亲信。,other
《女帝奇英传》,灭度神君,“域外三凶”之一。,other
《女帝奇英传》,百忧上人,“域外三凶”之一，突厥国师。,other
《女帝奇英传》,阳太华,百忧上人的首徒，后投靠武承嗣。,other
《女帝奇英传》,恰克图,突厥大汗的卫士队长。,other
《女帝奇英传》,菩提上人,突厥第一高手。,other
《女帝奇英传》,麻翼赞,吐谷浑剑术大师。,other
《女帝奇英传》,喀尔巴,赞普法师。,other
《女帝奇英传》,金冠道人,白马观观主，武承嗣礼聘的高手。,other
《女帝奇英传》,牛布衣,武承嗣礼聘的高手。,other
